ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
1742,15,17,17,15,15,13,13,15,17,17,15,15,13,13,15,17,17,15,15,13,13
1743,13,18,20,18,13,11,9,12,17,20,17,13,10,8,12,17,19,17,12,10,8
1744,2,3,3,2,2,2,2,2,3,3,2,2,2,2,2,3,3,2,2,2,2
1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,4,4,5,5,4,4,3,4,4,5,5,4,4,3,4,4,5,5,4,4,3
1747,4,6,7,5,3,1,1,3,6,6,4,2,0,0,3,5,5,4,1,0,0
1748,3,4,3,2,1,1,2,3,3,3,2,1,1,1,2,3,2,1,0,0,1
1749,2,2,3,3,3,3,3,2,2,3,3,3,3,3,2,2,3,3,3,3,3
1750,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1751,4,6,7,7,6,5,3,4,5,6,7,6,4,3,3,5,6,6,6,4,2
1752,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1
1753,26,30,34,33,27,22,20,26,30,34,34,27,22,21,26,31,35,34,28,23,21
1754,10,13,13,9,6,3,4,10,13,12,9,6,3,3,9,12,12,8,5,2,3
1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
1757,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1
1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,2,4,6,2,6,6,4,2,3,5,2,5,5,4,1,2,4,1,4,4,3
1762,11,12,15,12,11,8,8,10,12,14,12,10,7,7,9,11,14,11,9,6,7
1763,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
1764,3,3,2,1,1,2,2,3,3,2,1,1,2,2,3,3,2,1,1,2,2
1765,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,3,5,5,5,5,3,2,2,5,5,5,4,2,2,2,4,4,4,4,2,1
1768,2,3,3,3,2,2,2,2,3,3,3,2,2,2,2,3,3,3,2,2,2
1769,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1770,3,2,2,1,0,2,1,3,2,2,1,0,2,1,3,2,2,1,0,2,1
1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
1784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1
1819,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,3,5,8,7,5,1,0,2,4,8,6,4,0,0,2,3,7,6,3,0,0
1823,18,19,20,22,16,17,17,18,19,20,22,16,17,17,18,19,21,22,16,17,17
1824,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,7,7,7,7,7,7,8,8,8,8,7,7,8,9,9,8,8,8,8,8,9
1826,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1827,20,26,27,24,22,15,17,20,26,27,24,23,16,17,20,26,27,25,23,16,17
1828,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1
1829,3,6,9,9,10,5,1,2,4,7,7,8,3,0,0,3,5,6,7,2,0
1830,29,33,36,51,47,42,28,29,34,36,51,47,42,28,29,34,36,51,47,42,29
1831,29,125,47,54,39,27,19,23,120,42,49,34,22,14,18,115,37,43,29,17,9
1832,12,14,15,17,15,14,12,12,14,15,17,15,14,12,13,14,15,17,15,14,12
1833,31,35,42,37,39,34,32,31,35,42,37,39,34,32,31,35,42,37,39,33,32
1834,12,16,18,17,12,10,9,11,16,18,17,12,10,9,11,15,17,16,12,10,8
1835,3,5,6,12,10,8,2,3,5,6,12,10,8,1,2,4,5,11,9,7,1
1836,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1837,11,13,19,38,31,29,16,11,13,19,38,31,30,17,11,14,19,39,32,30,17
1838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1839,3,4,6,6,5,2,1,2,3,5,6,4,1,1,2,3,5,5,4,1,0
1840,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1841,0,0,1,5,6,3,1,0,0,1,5,6,3,0,0,0,0,5,5,3,0
1842,3,3,3,2,2,2,2,3,3,3,2,2,1,2,3,3,3,2,2,1,1
1843,9,9,8,8,7,7,8,9,9,8,8,7,7,8,9,9,8,8,7,7,8
1844,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,4,4,4,4,3,2,2,4,5,4,4,3,2,2,4,5,4,4,3,2,2
1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,23,26,35,34,28,24,21,24,27,36,34,28,25,22,25,28,36,35,29,26,23
1849,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1850,5,5,5,5,5,5,5,5,5,6,5,5,5,5,6,6,6,5,5,5,5
1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1852,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
1853,3,4,4,4,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4
1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,2,6,7,8,6,3,1,2,6,7,8,6,3,1,1,5,7,7,6,2,0
1859,3,4,4,5,5,4,3,3,4,4,5,5,4,3,2,4,4,5,5,3,3
1860,0,1,2,2,3,2,0,0,0,1,2,2,1,0,0,0,0,1,1,0,0
1861,0,2,3,5,4,2,0,0,1,3,5,4,1,0,0,1,3,5,4,1,0
1862,5,7,7,7,8,5,5,5,7,7,7,8,5,5,5,7,7,7,8,5,5
1863,2,3,3,3,2,2,1,2,3,3,2,2,1,1,2,2,3,2,2,1,1
1864,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1865,4,7,9,8,8,6,3,4,6,8,8,8,5,3,3,6,8,7,7,5,3
1866,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
1867,1,2,2,1,1,2,1,1,2,1,1,0,1,1,1,2,1,1,0,1,1
1868,5,6,7,6,6,5,5,5,6,7,6,6,5,5,5,6,6,6,6,5,5
1869,0,1,5,4,3,0,0,0,0,5,3,3,0,0,0,0,4,3,2,0,0
1870,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1871,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0
1872,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0
1873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0
1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,0,0,0,4,7,0,0,0,0,0,1,5,0,0,0,0,0,0,2,0,0
1893,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
1894,0,11,21,19,8,0,0,0,8,19,16,5,0,0,0,6,16,14,2,0,0
1895,6,32,41,32,23,1,0,5,30,39,30,21,0,0,3,28,37,28,19,0,0
1896,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
1897,4,24,35,33,30,3,0,2,22,33,31,28,1,0,0,20,31,29,26,0,0
1898,0,2,1,1,0,0,0,0,2,1,1,0,0,0,0,2,1,0,0,0,0
1899,0,3,4,4,0,0,0,0,2,3,3,0,0,0,0,1,2,2,0,0,0
1900,0,1,1,3,3,0,0,0,0,1,2,2,0,0,0,0,1,2,2,0,0
1901,2,6,10,10,3,0,0,0,4,8,8,1,0,0,0,3,6,6,0,0,0
1902,0,11,21,24,17,3,0,0,10,20,23,16,2,0,0,9,19,22,15,1,0
1903,0,0,4,3,3,0,0,0,0,3,2,2,0,0,0,0,2,1,1,0,0
1904,0,1,4,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0
1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
1908,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1909,0,2,3,2,0,0,0,0,2,3,2,0,0,0,0,2,3,2,0,0,0
1910,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0
1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1932,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,4,3,3
1933,1,2,2,1,0,0,0,1,1,2,1,0,0,0,1,1,2,1,0,0,0
1934,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,8,8,7,7,7
1935,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
1938,9,10,8,6,3,2,5,6,8,6,3,0,0,2,4,5,3,1,0,0,0
1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,23,27,30,24,17,11,14,20,24,27,21,14,8,10,16,20,24,18,11,5,7
1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,0,3,2,0,0,0,0,0,3,2,0,0,0,0,0,3,2,0,0,0,0
1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,30,39,43,37,30,21,20,27,36,40,34,27,18,17,24,33,37,31,24,15,14
1949,6,12,11,11,6,4,4,5,11,10,10,6,4,3,5,11,10,10,5,3,3
1950,1,5,6,5,1,0,0,1,5,5,4,0,0,0,1,5,5,4,0,0,0
1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,6,8,4,3,1,0,2,3,5,1,0,0,0,0,1,2,0,0,0,0,0
1953,2,2,5,4,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
1954,7,13,12,11,6,2,3,6,12,11,10,5,1,2,5,11,10,9,3,0,1
1955,3,3,3,3,2,2,2,3,3,3,3,2,2,2,3,3,3,3,2,2,2
1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1961,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1964,55,63,67,50,44,35,38,51,60,64,47,40,31,35,48,56,60,43,37,28,32
1965,93,96,88,91,77,82,87,94,97,90,92,78,84,88,95,98,91,94,79,85,90
1966,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,7,7,7,7,7,6,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7
1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1971,1,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0
1972,7,18,34,28,23,8,2,6,17,33,27,22,6,1,5,15,31,26,21,5,0
1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0
1975,0,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0
1976,2,3,4,3,2,1,1,2,3,3,3,2,1,0,2,2,3,2,1,0,0
1977,5,5,6,6,5,5,4,5,5,6,6,5,5,4,5,5,6,6,5,5,4
1978,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1980,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0
1981,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1982,22,27,28,27,24,18,18,21,25,27,26,23,17,17,20,24,26,25,21,16,16
1983,2,3,3,3,3,2,2,2,3,3,3,3,2,2,2,3,3,3,3,2,2
1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1988,0,2,4,3,2,0,0,0,1,3,3,1,0,0,0,0,2,2,0,0,0
1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,7,8,8,8,7,6,6,7,8,8,8,7,6,6,7,8,8,8,7,6,6
1991,6,6,6,6,4,3,2,4,5,5,4,3,1,1,2,3,3,2,1,0,0
1992,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1993,5,6,7,6,5,4,4,5,6,6,6,4,3,4,5,6,6,5,4,3,3
1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,3,3,3,2,4,3,3,3,2,3,2,4,3,3,3,2,3,2,3,3,3
1997,6,4,4,3,2,2,4,6,4,4,3,2,2,4,6,4,4,3,2,2,4
1998,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2
1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,9,11,12,8,7,6,6,9,11,12,8,7,6,6,9,11,12,8,7,6,6
2001,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
2002,2,3,4,3,2,1,2,2,3,4,3,2,1,2,2,3,4,3,2,1,2
2003,0,0,63,69,55,0,0,0,0,52,58,44,0,0,0,0,41,48,33,0,0
2004,9,11,12,13,11,9,6,8,11,11,12,11,9,5,8,10,11,12,10,8,5
2005,6,6,6,6,6,5,5,6,6,6,7,6,5,5,6,6,6,7,6,5,5
2006,16,26,36,35,31,16,10,14,24,34,33,29,14,8,12,22,32,31,27,13,6
2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,2,7,5,0,0,0,0,1,6,4,0,0,0,0,1,5,3,0,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1
2014,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,3,3,3,2,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3
2025,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,1,1,2,2,1,1,1,2,1,2,2,1,1,1,2,1,2,2,1,1,1
2028,25,28,28,27,26,22,22,25,28,28,27,25,22,22,25,28,28,27,25,22,22
2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0
2031,14,16,17,16,15,13,13,14,16,17,16,15,13,13,14,16,17,16,15,13,13
2032,8,15,16,12,6,3,1,6,13,14,10,4,1,0,5,12,12,9,3,0,0
2033,73,86,82,71,58,51,50,69,82,78,66,54,47,46,64,77,74,62,49,42,41
2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1
2037,2,2,2,1,0,0,0,1,2,1,1,0,0,0,1,2,1,1,0,0,0
2038,5,7,8,6,5,4,3,5,7,7,6,5,3,3,5,6,7,6,5,3,3
2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,0,0,1,2,2,0,0,0,0,1,2,2,0,0,0,0,1,2,2,0,0
2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0
2043,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1
2044,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2045,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1
2046,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2047,12,16,18,17,13,8,7,11,15,17,16,13,7,6,10,14,16,15,12,6,5
2048,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
